namespace,schema_sha256,quiz_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,destination,task_redundancy,taskrun_count,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,start_pos,end_pos,target_text
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,f7562d2d-e884-41f7-8d1c-5163848cb3bf,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2894,e406cae2-6cbe-4c06-9ddb-1ed542b98221,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,4,e8e8f22b-5abc-4817-a8d3-d5ee072e36a4,85579cf2-e01c-45c5-b9e7-34b40467148d,2020-04-20 16:29:39.275142,2020-04-20 16:31:55.558528,136.283386,Evidence Specialist,T1.Q1,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,T1.Q1.A1,"General Causation (In general, X causes Y.)",73d7a14a-9ec6-404c-b2b7-a55508af3b76,af01d2a2-c51b-476d-899b-4c4596a1522e,"General Causation (In general, X causes Y.)",1,1,3197,3311,"Health problems associated with social isolation tend to crop up when the situation goes on beyond a few weeks, he"
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,f7562d2d-e884-41f7-8d1c-5163848cb3bf,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2894,e406cae2-6cbe-4c06-9ddb-1ed542b98221,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,4,e8e8f22b-5abc-4817-a8d3-d5ee072e36a4,85579cf2-e01c-45c5-b9e7-34b40467148d,2020-04-20 16:29:39.275142,2020-04-20 16:31:55.558528,136.283386,Evidence Specialist,T1.Q2,What evidence is given for the primary causal claim? Select all that apply.,T1.Q2.A1,Correlation,5a1fb1f4-d8b7-45c0-bce5-7d4c3b91c55f,35df5b25-b669-4599-a023-36a3e3863233,Correlation,1,2,3375,3384,secondary
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,f7562d2d-e884-41f7-8d1c-5163848cb3bf,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2894,e406cae2-6cbe-4c06-9ddb-1ed542b98221,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,4,e8e8f22b-5abc-4817-a8d3-d5ee072e36a4,85579cf2-e01c-45c5-b9e7-34b40467148d,2020-04-20 16:29:39.275142,2020-04-20 16:31:55.558528,136.283386,Evidence Specialist,T1.Q2,What evidence is given for the primary causal claim? Select all that apply.,T1.Q2.A1,Correlation,5a1fb1f4-d8b7-45c0-bce5-7d4c3b91c55f,35df5b25-b669-4599-a023-36a3e3863233,Correlation,1,2,3375,3528,"secondary effects of the pandemic, such as recession, social unrest and unemployment, could trigger unpredictable and widespread mental health challenges"
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,f7562d2d-e884-41f7-8d1c-5163848cb3bf,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2894,e406cae2-6cbe-4c06-9ddb-1ed542b98221,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,4,e8e8f22b-5abc-4817-a8d3-d5ee072e36a4,85579cf2-e01c-45c5-b9e7-34b40467148d,2020-04-20 16:29:39.275142,2020-04-20 16:31:55.558528,136.283386,Evidence Specialist,T1.Q4,How representative is the sample of the population that the claim is made about?,T1.Q4.A5,Not at all representative,b0cd6daf-353b-4bc0-a1cd-1c305a361edd,f2e52d3c-6d40-48a8-a89b-dbcb990dffd8,Not at all representative,0,0,0,0,
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,f7562d2d-e884-41f7-8d1c-5163848cb3bf,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2894,e406cae2-6cbe-4c06-9ddb-1ed542b98221,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,4,e8e8f22b-5abc-4817-a8d3-d5ee072e36a4,85579cf2-e01c-45c5-b9e7-34b40467148d,2020-04-20 16:29:39.275142,2020-04-20 16:31:55.558528,136.283386,Evidence Specialist,T1.Q7,What is the best alternative explanation you can think of that could lead to the same set of evidence?,T1.Q7.A1,placeholder answer for TEXT,682be4e9-7e39-45b2-82e6-9f6300bb173c,d5b8320f-a73e-40d5-adc7-6acbdf343cbd,"Even as the author says, secondary factors can be a cause of these health problems. Furthermore, health problems can emerge since people are too afraid to get treated due to a high risk of infections in hospitals. Also, many elective surgeries and cancer treatments have been cancelled causing higher health problems overall. ",0,0,0,0,
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,f7562d2d-e884-41f7-8d1c-5163848cb3bf,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2894,e406cae2-6cbe-4c06-9ddb-1ed542b98221,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,4,e8e8f22b-5abc-4817-a8d3-d5ee072e36a4,85579cf2-e01c-45c5-b9e7-34b40467148d,2020-04-20 16:29:39.275142,2020-04-20 16:31:55.558528,136.283386,Evidence Specialist,T1.Q8,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",T1.Q8.A1,Much more likely than author’s,4aa8619b-1f36-468d-8fac-271257a983c2,bef6a1b3-f835-4c80-87b7-3cebf63abf15,Much more likely than author’s,0,0,0,0,
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,f7562d2d-e884-41f7-8d1c-5163848cb3bf,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2894,e406cae2-6cbe-4c06-9ddb-1ed542b98221,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,4,e8e8f22b-5abc-4817-a8d3-d5ee072e36a4,85579cf2-e01c-45c5-b9e7-34b40467148d,2020-04-20 16:29:39.275142,2020-04-20 16:31:55.558528,136.283386,Evidence Specialist,T1.Q9,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,T1.Q9.A3,No,27ebbcb0-94fa-4477-8644-af3f6c9ea03b,27e1e746-3851-497d-8988-a6eb671339b8,No,0,0,0,0,
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,f7562d2d-e884-41f7-8d1c-5163848cb3bf,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2894,e406cae2-6cbe-4c06-9ddb-1ed542b98221,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,4,e8e8f22b-5abc-4817-a8d3-d5ee072e36a4,85579cf2-e01c-45c5-b9e7-34b40467148d,2020-04-20 16:29:39.275142,2020-04-20 16:31:55.558528,136.283386,Evidence Specialist,T1.Q12,Does the author suggest in any way that further evidence might improve our understanding of the topic?,T1.Q12.A4,"No, not at all",e2e6a7d3-ad12-4ba6-ab81-f7f73bc68a83,255e38cf-f23b-47ee-b15c-dee935e044c0,"No, not at all",0,0,0,0,
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,f7562d2d-e884-41f7-8d1c-5163848cb3bf,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2894,e406cae2-6cbe-4c06-9ddb-1ed542b98221,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,4,e8e8f22b-5abc-4817-a8d3-d5ee072e36a4,85579cf2-e01c-45c5-b9e7-34b40467148d,2020-04-20 16:29:39.275142,2020-04-20 16:31:55.558528,136.283386,Evidence Specialist,T1.Q13,"How difficult was this task for you, on the whole?",T1.Q13.A2,2,10a1ef0b-5c49-4826-9f7b-70b435d65710,2291a52b-d3ba-47a6-a299-6b7b9b8f9a4e,2,0,0,0,0,
Covid_Evidence2020_03_21,45dce5251bd3ea6e908fa33ac9e6a8e17e6830215912ce1626cf4206e159819c,f7562d2d-e884-41f7-8d1c-5163848cb3bf,https://pe.goodlylabs.org/project/Covid_Evidencev1/task/2894,e406cae2-6cbe-4c06-9ddb-1ed542b98221,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,4,e8e8f22b-5abc-4817-a8d3-d5ee072e36a4,85579cf2-e01c-45c5-b9e7-34b40467148d,2020-04-20 16:29:39.275142,2020-04-20 16:31:55.558528,136.283386,Evidence Specialist,T1.Q14,"How confident are you about your answers, on the whole?",T1.Q14.A8,8,b893fb09-085e-4997-b6b6-c1fd83735056,bed7747c-f13b-4fc1-a6c7-7376e0a975c2,8,0,0,0,0,
