namespace,schema_sha256,quiz_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,destination,task_redundancy,taskrun_count,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,start_pos,end_pos,target_text
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,ba47fc7f-dfe6-40b6-9e6a-ac578e7a666c,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2927,d442fae8-9eb8-4012-a99e-b5c671d69490,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,4,fee0f27a-40d1-4506-a180-80fdf47ca6e3,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-06-06 00:47:05.556784,2020-06-06 00:55:33.039608,507.482824,Reasoning Specialist,T1.Q1,Does the passage contain... (check all that apply):,T1.Q1.A3,Misleading reasoning,1237866c-7089-42d1-a1e2-9f90b9d61148,df898781-005a-4690-8617-09c0ab196e2c,Misleading reasoning,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,ba47fc7f-dfe6-40b6-9e6a-ac578e7a666c,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2927,d442fae8-9eb8-4012-a99e-b5c671d69490,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,4,fee0f27a-40d1-4506-a180-80fdf47ca6e3,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-06-06 00:47:05.556784,2020-06-06 00:55:33.039608,507.482824,Reasoning Specialist,T1.Q6,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,T1.Q6.A3,Straw Man Argument,d1886cb2-32a4-4f8a-b89f-05f5c99660c5,6df2a4c1-161c-498b-a801-18de5709b757,Straw Man Argument,1,1,6257,6407,"Many hospitals are barring visits from loved ones which makes sense to prevent the virus\u2019 spread. But that also reduces touch when people need it most"
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,ba47fc7f-dfe6-40b6-9e6a-ac578e7a666c,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2927,d442fae8-9eb8-4012-a99e-b5c671d69490,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,4,fee0f27a-40d1-4506-a180-80fdf47ca6e3,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-06-06 00:47:05.556784,2020-06-06 00:55:33.039608,507.482824,Reasoning Specialist,T1.Q7,How misleading is the argument?,T1.Q7.A3,Somewhat,d28b26c7-4d2d-45f6-97d7-2144d4b3d371,8f9ebc4e-013b-4154-9857-fce02305a471,Somewhat,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,ba47fc7f-dfe6-40b6-9e6a-ac578e7a666c,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2927,d442fae8-9eb8-4012-a99e-b5c671d69490,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,4,fee0f27a-40d1-4506-a180-80fdf47ca6e3,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-06-06 00:47:05.556784,2020-06-06 00:55:33.039608,507.482824,Reasoning Specialist,T1.Q9,"How difficult was this task for you, on the whole?",T1.Q9.A8,8,f5614945-1ad3-4cd3-beae-8794d89e30a0,37ab7b08-00ef-4f63-8cf7-159e2a5cff60,8,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,ba47fc7f-dfe6-40b6-9e6a-ac578e7a666c,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2927,d442fae8-9eb8-4012-a99e-b5c671d69490,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,4,fee0f27a-40d1-4506-a180-80fdf47ca6e3,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-06-06 00:47:05.556784,2020-06-06 00:55:33.039608,507.482824,Reasoning Specialist,T1.Q10,"How confident are you about your answers, on the whole?",T1.Q10.A4,4,bb440bc5-82c2-4212-b1af-18aa1be0a71e,4a03728d-3db3-4572-89a2-780c9a714ddf,4,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,ba47fc7f-dfe6-40b6-9e6a-ac578e7a666c,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2927,d442fae8-9eb8-4012-a99e-b5c671d69490,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,4,75641e6d-7032-4d5b-a327-9ee31eee4f64,bd786026-bad5-4fa8-9a3a-38ca03a16412,2020-06-16 21:46:39.378205,2020-06-16 21:47:44.296976,64.918771,Reasoning Specialist,T1.Q1,Does the passage contain... (check all that apply):,T1.Q1.A4,An effective critique of a reasoning error made by someone else,1ffde4cd-ff4b-46bc-ba29-ea0fc1466772,c43ea174-705c-4d12-9733-706018b217d6,An effective critique of a reasoning error made by someone else,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,ba47fc7f-dfe6-40b6-9e6a-ac578e7a666c,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2927,d442fae8-9eb8-4012-a99e-b5c671d69490,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,4,75641e6d-7032-4d5b-a327-9ee31eee4f64,bd786026-bad5-4fa8-9a3a-38ca03a16412,2020-06-16 21:46:39.378205,2020-06-16 21:47:44.296976,64.918771,Reasoning Specialist,T1.Q9,"How difficult was this task for you, on the whole?",T1.Q9.A5,5: Middling difficulty,8384e5bf-d0a7-4d3d-a5e6-ceb51a63faab,1a6612cc-5451-442c-b8f9-cf8546ed18b7,5: Middling difficulty,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,ba47fc7f-dfe6-40b6-9e6a-ac578e7a666c,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2927,d442fae8-9eb8-4012-a99e-b5c671d69490,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,4,75641e6d-7032-4d5b-a327-9ee31eee4f64,bd786026-bad5-4fa8-9a3a-38ca03a16412,2020-06-16 21:46:39.378205,2020-06-16 21:47:44.296976,64.918771,Reasoning Specialist,T1.Q10,"How confident are you about your answers, on the whole?",T1.Q10.A8,8,73f2ff24-38a4-4922-8cab-a33e0f680fbf,7a9c9445-5cd3-44bc-bf8f-30466ece7b7f,8,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,ba47fc7f-dfe6-40b6-9e6a-ac578e7a666c,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2927,d442fae8-9eb8-4012-a99e-b5c671d69490,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,4,d0e54c6b-11c1-4ab6-ba27-9e54f0376206,1119f9ca-0dce-4a9e-b71e-5983833e8bbe,2020-06-16 22:11:00.590500,2020-06-16 22:15:30.545729,269.955229,Reasoning Specialist,T1.Q1,Does the passage contain... (check all that apply):,T1.Q1.A2,An evaluative judgment (claims about something being good or bad),ec3f18f7-f1a6-42a1-860d-d6522781716a,397bdcaa-ab02-4aaa-9d66-1c76522241f5,An evaluative judgment (claims about something being good or bad),0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,ba47fc7f-dfe6-40b6-9e6a-ac578e7a666c,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2927,d442fae8-9eb8-4012-a99e-b5c671d69490,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,4,d0e54c6b-11c1-4ab6-ba27-9e54f0376206,1119f9ca-0dce-4a9e-b71e-5983833e8bbe,2020-06-16 22:11:00.590500,2020-06-16 22:15:30.545729,269.955229,Reasoning Specialist,T1.Q1,Does the passage contain... (check all that apply):,T1.Q1.A1,"Estimates of the likelihood/probability or frequency of an event (past, present, or future)",6642213f-f85e-415a-aef3-eb64e59d4a9a,8bd01e28-d7c9-4d91-bb97-c07b0e6797f4,"Estimates of the likelihood/probability or frequency of an event (past, present, or future)",0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,ba47fc7f-dfe6-40b6-9e6a-ac578e7a666c,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2927,d442fae8-9eb8-4012-a99e-b5c671d69490,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,4,d0e54c6b-11c1-4ab6-ba27-9e54f0376206,1119f9ca-0dce-4a9e-b71e-5983833e8bbe,2020-06-16 22:11:00.590500,2020-06-16 22:15:30.545729,269.955229,Reasoning Specialist,T1.Q2,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,T1.Q2.A6,No misleading reasoning about probability or frequency,cb1390d1-9a3e-4550-a3a9-36ace1ffdca0,c6307a83-4f9e-4ee1-b3a0-883c4b07fe8e,No misleading reasoning about probability or frequency,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,ba47fc7f-dfe6-40b6-9e6a-ac578e7a666c,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2927,d442fae8-9eb8-4012-a99e-b5c671d69490,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,4,d0e54c6b-11c1-4ab6-ba27-9e54f0376206,1119f9ca-0dce-4a9e-b71e-5983833e8bbe,2020-06-16 22:11:00.590500,2020-06-16 22:15:30.545729,269.955229,Reasoning Specialist,T1.Q3,Does the argument contain any of the following misleading forms of reasoning? Check all that apply.,T1.Q3.A7,No appeals to biases,199c3384-db59-496d-a5a8-7f70bf8157d3,c4e19a76-c9b1-4fdb-9186-b038fdd45bd6,No appeals to biases,0,0,0,0,
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,ba47fc7f-dfe6-40b6-9e6a-ac578e7a666c,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2927,d442fae8-9eb8-4012-a99e-b5c671d69490,CovidArticles/Covid_article_for_PE_S&S&S.txt,100059,Covid_article_for_PE_S&S&S.txt,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,6794,PYBOSSA,4,4,d0e54c6b-11c1-4ab6-ba27-9e54f0376206,1119f9ca-0dce-4a9e-b71e-5983833e8bbe,2020-06-16 22:11:00.590500,2020-06-16 22:15:30.545729,269.955229,Reasoning Specialist,T1.Q9,"How difficult was this task for you, on the whole?",T1.Q9.A6,6,198cbfe9-64a0-417a-8c7e-f11d16bbda9c,dd1e66e8-00c3-4cda-a8a2-9be05bb4190e,6,0,0,0,0,
